PassengerId,Survived,Age,SibSp,Parch,Fare,CabinKnown,FamilySize,IsAlone,TicketGroupSize,FarePerPerson,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
237,0,1.1226956874873746,0.4348566085295151,-0.4462001942704374,0.17238021738342119,0,0.08445083931801861,0,-0.527716387139349,0.9220119928471822,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
238,1,-1.5577533163405828,-0.4604992586639336,2.1061258316587543,0.18439090955623802,0,0.7052385879890675,0,0.9562645941451289,-0.4555676872253346,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
239,0,-0.7387272318375959,-0.4604992586639336,-0.4462001942704374,-0.5722826973312221,0,-0.5363369093530302,1,-0.527716387139349,-0.31581322692812275,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
240,0,0.30366960298438755,-0.4604992586639336,-0.4462001942704374,-0.48700678290422256,0,-0.5363369093530302,1,-0.527716387139349,-0.1740622743409507,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
241,0,-0.8131841486105947,0.4348566085295151,-0.4462001942704374,-0.3823119813722129,0,0.08445083931801861,0,0.21427410350288992,-0.5771860115605483,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
242,1,-0.8131841486105947,0.4348566085295151,-0.4462001942704374,-0.33206885387488555,0,0.08445083931801861,0,0.21427410350288992,-0.5354273788237414,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
243,0,0.005841935892392266,-0.4604992586639336,-0.4462001942704374,-0.5722826973312221,0,-0.5363369093530302,1,-0.527716387139349,-0.31581322692812275,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
244,0,-0.5153564815185995,-0.4604992586639336,-0.4462001942704374,-0.7344270416642492,0,-0.5363369093530302,1,-0.527716387139349,-0.5853396860727456,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
245,0,0.08029885266539108,-0.4604992586639336,-0.4462001942704374,-0.7296227647951226,0,-0.5363369093530302,1,-0.527716387139349,-0.5773537169129049,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
246,0,1.1226956874873746,1.3302124757229636,-0.4462001942704374,3.247117413624529,1,0.7052385879890675,0,0.21427410350288992,2.439346133216911,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
247,0,-0.29198573119960297,-0.4604992586639336,-0.4462001942704374,-0.7031992420149255,0,-0.5363369093530302,1,-0.527716387139349,-0.5334308865337811,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
248,1,-0.3664426479726018,-0.4604992586639336,2.1061258316587543,-0.38011162256615283,0,0.7052385879890675,0,0.21427410350288992,-0.5753572246229447,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
249,1,0.6014972700763828,0.4348566085295151,0.8299628186941583,1.4481175057650717,1,0.7052385879890675,0,0.21427410350288992,0.9441411133891007,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
250,0,1.8672648552173627,0.4348566085295151,-0.4462001942704374,0.17238021738342119,0,0.08445083931801861,0,0.21427410350288992,-0.11616399793210583,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
251,0,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,-0.7284216955778409,0,-0.5363369093530302,1,-0.527716387139349,-0.5753572246229447,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
252,0,0.005841935892392266,0.4348566085295151,0.8299628186941583,-0.5740843011571446,1,0.7052385879890675,0,0.21427410350288992,-0.7365739770372284,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
253,0,2.4629201894013533,-0.4604992586639336,-0.4462001942704374,0.19880374016361824,1,-0.5363369093530302,1,-0.527716387139349,0.965934823226306,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
254,0,0.08029885266539108,0.4348566085295151,-0.4462001942704374,-0.30324319266012506,0,0.08445083931801861,0,0.21427410350288992,-0.5114694713442193,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
255,0,0.899324937168378,-0.4604992586639336,2.1061258316587543,-0.10566730641728841,0,0.7052385879890675,0,0.21427410350288992,-0.34725798049499546,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
256,1,0.005841935892392266,-0.4604992586639336,2.1061258316587543,-0.34428132567620573,0,0.7052385879890675,0,-0.527716387139349,0.06318489745959602,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
257,1,0.8248680203953792,-0.4604992586639336,-0.4462001942704374,2.7282555117588423,0,-0.5363369093530302,1,-0.527716387139349,5.170547585882423,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
258,1,0.08029885266539108,-0.4604992586639336,-0.4462001942704374,3.0789677232050936,1,-0.5363369093530302,1,0.9562645941451289,1.1482811190426678,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
260,1,1.5694371881253675,-0.4604992586639336,0.8299628186941583,0.17238021738342119,0,0.08445083931801861,0,0.21427410350288992,-0.11616399793210583,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
261,0,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,-0.7044003112322071,0,-0.5363369093530302,1,-0.527716387139349,-0.5354273788237414,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
262,1,-1.930037900205577,3.120924210109861,2.1061258316587543,0.4312106337076238,0,3.188389582673263,0,1.6982550847873676,-0.5276909712001457,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
263,0,1.718351021671365,0.4348566085295151,0.8299628186941583,2.7498747576699127,1,0.7052385879890675,0,0.9562645941451289,0.965934823226306,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
264,0,0.8248680203953792,-0.4604992586639336,-0.4462001942704374,-1.0767317685895288,1,-0.5363369093530302,1,-0.527716387139349,-1.1543399887113939,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
265,0,-0.8131841486105947,-0.4604992586639336,-0.4462001942704374,-0.7044003112322071,0,-0.5363369093530302,1,-0.527716387139349,-0.5354273788237414,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
266,0,0.527040353303384,-0.4604992586639336,-0.4462001942704374,-0.5722826973312221,0,-0.5363369093530302,1,-0.527716387139349,-0.31581322692812275,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
267,0,-0.9620979821565924,3.120924210109861,0.8299628186941583,0.8299656138451424,0,2.567601834002214,0,3.1822360660718454,-0.6261014036594325,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
268,1,-0.29198573119960297,0.4348566085295151,-0.4462001942704374,-0.7031992420149255,0,0.08445083931801861,0,-0.527716387139349,-0.5334308865337811,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
271,0,0.8248680203953792,-0.4604992586639336,-0.4462001942704374,0.41259406083975775,0,-0.5363369093530302,1,0.21427410350288992,0.08348523106391109,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
272,1,-0.29198573119960297,-0.4604992586639336,-0.4462001942704374,-1.0767317685895288,0,-0.5363369093530302,1,1.6982550847873676,-1.1543399887113939,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
273,1,0.899324937168378,-0.4604992586639336,0.8299628186941583,-0.1398977791098163,0,0.08445083931801861,0,0.21427410350288992,-0.3757079956269278,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
274,0,0.6014972700763828,-0.4604992586639336,0.8299628186941583,0.3501384615411102,1,0.08445083931801861,0,-0.527716387139349,1.217492851761287,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
275,1,-0.8131841486105947,-0.4604992586639336,-0.4462001942704374,-0.7044003112322071,0,-0.5363369093530302,1,-0.527716387139349,-0.5354273788237414,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
276,1,2.537377106174352,0.4348566085295151,-0.4462001942704374,2.6686008058748953,1,0.08445083931801861,0,0.9562645941451289,0.920901943133964,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
277,0,1.1971526042603733,-0.4604992586639336,-0.4462001942704374,-0.7044003112322071,0,-0.5363369093530302,1,-0.527716387139349,-0.5354273788237414,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
278,0,0.1547557694383899,-0.4604992586639336,-0.4462001942704374,-1.0767317685895288,0,-0.5363369093530302,1,0.9562645941451289,-1.1543399887113939,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
279,0,-1.6322102331135817,3.120924210109861,0.8299628186941583,0.32251386954363154,0,2.567601834002214,0,2.4402455754296066,-0.6891572851506743,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
280,1,0.45258343653038513,0.4348566085295151,0.8299628186941583,-0.10386570259136582,0,0.7052385879890675,0,0.21427410350288992,-0.3457606112775253,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
281,0,2.68629093972035,-0.4604992586639336,-0.4462001942704374,-0.7044003112322071,0,-0.5363369093530302,1,-0.527716387139349,-0.5354273788237414,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
282,0,-0.06861498088060655,-0.4604992586639336,-0.4462001942704374,-0.6993942547345772,0,-0.5363369093530302,1,-0.527716387139349,-0.5271059989591874,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
283,0,-0.9620979821565924,-0.4604992586639336,-0.4462001942704374,-0.6203254660224894,0,-0.5363369093530302,1,-0.527716387139349,-0.3956729185265295,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
284,1,-0.7387272318375959,-0.4604992586639336,-0.4462001942704374,-0.689987480624827,0,-0.5363369093530302,1,-0.527716387139349,-0.5114694713442193,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
285,0,0.8248680203953792,-0.4604992586639336,-0.4462001942704374,0.17238021738342119,1,-0.5363369093530302,1,-0.527716387139349,0.9220119928471822,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
286,0,0.30366960298438755,-0.4604992586639336,-0.4462001942704374,-0.6605612848014257,0,-0.5363369093530302,1,-0.527716387139349,-0.4625554102401952,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
287,1,0.08029885266539108,-0.4604992586639336,-0.4462001942704374,-0.6203254660224894,0,-0.5363369093530302,1,-0.527716387139349,-0.3956729185265295,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
288,0,-0.5153564815185995,-0.4604992586639336,-0.4462001942704374,-0.6973956755570203,0,-0.5363369093530302,1,-0.527716387139349,-0.5237838357886936,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
289,1,0.9737818539413768,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
290,1,-0.5153564815185995,-0.4604992586639336,-0.4462001942704374,-0.7044003112322071,0,-0.5363369093530302,1,-0.527716387139349,-0.5354273788237414,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
291,1,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,2.711440542716898,0,-0.5363369093530302,1,0.21427410350288992,1.994128352555793,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
292,1,-0.7387272318375959,0.4348566085295151,-0.4462001942704374,3.2989651695961446,1,0.08445083931801861,0,0.21427410350288992,2.482438422803411,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
293,0,0.527040353303384,-0.4604992586639336,-0.4462001942704374,-0.45818112168946223,1,-0.5363369093530302,1,-0.527716387139349,-0.1261464593819067,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
294,0,-0.3664426479726018,-0.4604992586639336,-0.4462001942704374,-0.6515532656718132,0,-0.5363369093530302,1,-0.527716387139349,-0.44758171806549396,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
295,0,-0.3664426479726018,-0.4604992586639336,-0.4462001942704374,-0.6973956755570203,0,-0.5363369093530302,1,-0.527716387139349,-0.5237838357886936,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
296,0,0.8248680203953792,-0.4604992586639336,-0.4462001942704374,0.255052213747354,0,-0.5363369093530302,1,-0.527716387139349,1.0594345501497207,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
297,0,-0.4036711063591012,-0.4604992586639336,-0.4462001942704374,-0.7294209851666192,0,-0.5363369093530302,1,-0.527716387139349,-0.5770183062081916,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
299,1,0.8248680203953792,-0.4604992586639336,-0.4462001942704374,0.3885726764941241,1,-0.5363369093530302,1,-0.527716387139349,1.2813806050400127,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
301,1,-0.8131841486105947,-0.4604992586639336,-0.4462001942704374,-0.7044003112322071,0,-0.5363369093530302,1,-0.527716387139349,-0.5354273788237414,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
302,1,-0.21752881442660418,1.3302124757229636,-0.4462001942704374,0.0402626034824361,0,0.7052385879890675,0,0.21427410350288992,-0.22597107387991514,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
303,0,-0.7387272318375959,-0.4604992586639336,-0.4462001942704374,-1.0767317685895288,0,-0.5363369093530302,1,1.6982550847873676,-1.1543399887113939,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
304,1,-0.3664426479726018,-0.4604992586639336,-0.4462001942704374,-0.48340357525237754,1,-0.5363369093530302,1,-0.527716387139349,-0.16807279747107026,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
305,0,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,-0.689987480624827,0,-0.5363369093530302,1,-0.527716387139349,-0.5114694713442193,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
309,0,0.08029885266539108,0.4348566085295151,-0.4462001942704374,0.07629468000088659,0,0.08445083931801861,0,0.21427410350288992,-0.1960236895305126,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
310,1,0.08029885266539108,-0.4604992586639336,-0.4462001942704374,1.658304618789366,1,-0.5363369093530302,1,0.21427410350288992,1.1188341887606155,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
311,1,-0.3664426479726018,-0.4604992586639336,-0.4462001942704374,2.9184232030694854,1,-0.5363369093530302,1,0.21427410350288992,2.166158107212501,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
313,0,-0.21752881442660418,0.4348566085295151,0.8299628186941583,0.17238021738342119,0,0.7052385879890675,0,-0.527716387139349,0.9220119928471822,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
314,0,-0.06861498088060655,-0.4604992586639336,-0.4462001942704374,-0.6973956755570203,0,-0.5363369093530302,1,-0.527716387139349,-0.5237838357886936,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
315,0,1.0482387707143757,0.4348566085295151,0.8299628186941583,0.18439090955623802,0,0.7052385879890675,0,0.9562645941451289,-0.4555676872253346,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
316,1,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,-0.6993942547345772,0,-0.5363369093530302,1,-0.527716387139349,-0.5271059989591874,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
317,1,-0.3664426479726018,0.4348566085295151,-0.4462001942704374,0.17238021738342119,0,0.08445083931801861,0,0.21427410350288992,-0.11616399793210583,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
318,0,1.8672648552173627,-0.4604992586639336,-0.4462001942704374,-0.4041330069117865,0,-0.5363369093530302,1,-0.527716387139349,-0.03630430633369906,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
321,0,-0.5153564815185995,-0.4604992586639336,-0.4462001942704374,-0.7284216955778409,0,-0.5363369093530302,1,-0.527716387139349,-0.5753572246229447,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
322,0,-0.14307189765360537,-0.4604992586639336,-0.4462001942704374,-0.6973956755570203,0,-0.5363369093530302,1,-0.527716387139349,-0.5237838357886936,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
323,1,0.08029885266539108,-0.4604992586639336,-0.4462001942704374,-0.48340357525237754,0,-0.5363369093530302,1,-0.527716387139349,-0.16807279747107026,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
324,1,-0.5153564815185995,0.4348566085295151,0.8299628186941583,0.31650852345722313,0,0.7052385879890675,0,0.21427410350288992,0.00362553946550432,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
325,0,-0.21752881442660418,6.7023476788836565,2.1061258316587543,2.2646427938881124,0,5.671540577357458,0,3.924226556714084,-0.3608769100443666,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
327,0,2.388463272628355,-0.4604992586639336,-0.4462001942704374,-0.7770649988777489,0,-0.5363369093530302,1,-0.527716387139349,-0.6562151623663317,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
328,1,0.527040353303384,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,1,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
329,1,0.1547557694383899,0.4348566085295151,0.8299628186941583,-0.09065394120126738,0,0.7052385879890675,0,0.9562645941451289,-0.6079665986922942,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
330,1,-0.9620979821565924,-0.4604992586639336,0.8299628186941583,1.7087495259151964,1,0.08445083931801861,0,0.21427410350288992,1.160760526849779,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
331,1,-0.8131841486105947,1.3302124757229636,-0.4462001942704374,0.0402626034824361,0,0.7052385879890675,0,0.21427410350288992,-0.22597107387991514,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
332,0,1.2343810626468728,-0.4604992586639336,-0.4462001942704374,0.29248713911158947,1,-0.5363369093530302,1,-0.527716387139349,1.1216612218431992,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
334,0,-0.9620979821565924,1.3302124757229636,-0.4462001942704374,-0.21196193214671727,0,0.7052385879890675,0,0.21427410350288992,-0.4356027643257329,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
336,0,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,-0.6973956755570203,0,-0.5363369093530302,1,-0.527716387139349,-0.5237838357886936,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
337,0,0.005841935892392266,0.4348566085295151,-0.4462001942704374,2.1229166262488737,1,0.08445083931801861,0,0.21427410350288992,1.5049877415155515,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
339,1,1.1971526042603733,-0.4604992586639336,-0.4462001942704374,-0.689987480624827,0,-0.5363369093530302,1,-0.527716387139349,-0.5114694713442193,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
340,0,1.1971526042603733,-0.4604992586639336,-0.4462001942704374,0.6287865199504606,1,-0.5363369093530302,1,-0.527716387139349,1.6806790630320465,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
341,1,-2.0044948169785757,0.4348566085295151,0.8299628186941583,0.17238021738342119,1,0.7052385879890675,0,0.9562645941451289,-0.46222266152520186,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
343,0,-0.06861498088060655,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
344,0,-0.29198573119960297,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
345,0,0.527040353303384,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
346,1,-0.3664426479726018,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,1,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
347,1,0.8248680203953792,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
348,1,0.1547557694383899,0.4348566085295151,-0.4462001942704374,-0.30324319266012506,0,0.08445083931801861,0,-0.527716387139349,0.13140104602295527,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
349,1,-1.930037900205577,0.4348566085295151,0.8299628186941583,-0.3128517463983786,0,0.7052385879890675,0,0.21427410350288992,-0.51945544050406,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
350,0,0.9737818539413768,-0.4604992586639336,-0.4462001942704374,-0.6605612848014257,0,-0.5363369093530302,1,-0.527716387139349,-0.4625554102401952,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
351,0,-0.4408995647456006,-0.4604992586639336,-0.4462001942704374,-0.6335372274125879,0,-0.5363369093530302,1,-0.527716387139349,-0.41763433371609143,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
352,0,0.8248680203953792,-0.4604992586639336,-0.4462001942704374,0.6047651356048269,1,-0.5363369093530302,1,-0.527716387139349,1.6407492172328433,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
353,0,-1.0365548989295912,0.4348566085295151,0.8299628186941583,-0.7294209851666192,0,0.7052385879890675,0,-0.527716387139349,-0.5770183062081916,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
354,0,-0.29198573119960297,0.4348566085295151,-0.4462001942704374,-0.2215704858849707,0,0.08445083931801861,0,0.21427410350288992,-0.44358873348557354,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
355,0,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,-0.7296227647951226,0,-0.5363369093530302,1,-0.527716387139349,-0.5773537169129049,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
356,0,-0.06861498088060655,-0.4604992586639336,-0.4462001942704374,-0.6203254660224894,0,-0.5363369093530302,1,-0.527716387139349,-0.3956729185265295,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
357,1,-0.5153564815185995,-0.4604992586639336,0.8299628186941583,1.5656205094301732,1,0.08445083931801861,0,0.21427410350288992,1.0418015302447923,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
358,0,0.6759541868493816,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
359,1,-0.8131841486105947,-0.4604992586639336,-0.4462001942704374,-0.6981931855172954,0,-0.5363369093530302,1,-0.527716387139349,-0.5251095066692272,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
360,1,-0.8131841486105947,-0.4604992586639336,-0.4462001942704374,-0.6981931855172954,0,-0.5363369093530302,1,-0.527716387139349,-0.5251095066692272,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
361,0,0.8248680203953792,0.4348566085295151,4.658451857587946,0.26366147789682903,0,2.567601834002214,0,3.1822360660718454,-0.7829924227788023,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
362,0,0.005841935892392266,0.4348566085295151,-0.4462001942704374,0.255052213747354,0,0.08445083931801861,0,-0.527716387139349,1.0594345501497207,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
363,0,1.1971526042603733,-0.4604992586639336,0.8299628186941583,-0.3823119813722129,0,0.08445083931801861,0,0.21427410350288992,-0.5771860115605483,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
364,0,0.45258343653038513,-0.4604992586639336,-0.4462001942704374,-0.7380302493160943,0,-0.5363369093530302,1,-0.527716387139349,-0.5913291629426262,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
365,0,-0.21752881442660418,0.4348566085295151,-0.4462001942704374,-0.33206885387488555,0,0.08445083931801861,0,0.21427410350288992,-0.5354273788237414,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
366,0,0.08029885266539108,-0.4604992586639336,-0.4462001942704374,-0.7284216955778409,0,-0.5363369093530302,1,-0.527716387139349,-0.5753572246229447,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
367,1,2.3140063558553554,0.4348566085295151,-0.4462001942704374,2.5384865754283363,1,0.08445083931801861,0,-0.527716387139349,4.855101804068716,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
368,1,0.1547557694383899,-0.4604992586639336,-0.4462001942704374,-0.7294209851666192,0,-0.5363369093530302,1,-0.527716387139349,-0.5770183062081916,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
